,uriPer_x,uriPer_y,orgs,numberOrgs,uriOrgs,periods_x,BeginY_x,EndY_x,BeginY_y,EndY_y,periods_y
87694,http://www.wikidata.org/entity/Q5660162,http://www.wikidata.org/entity/Q7352374,University of North Carolina School of Law|University of North Carolina at Chapel Hill,2,http://www.wikidata.org/entity/Q167102|http://www.wikidata.org/entity/Q192334,1950-1974,1970.0,1981.0,1970.0,1981.0,1950-1974
87724,http://www.wikidata.org/entity/Q5661761,http://www.wikidata.org/entity/Q6128590,Columbia Law School|Columbia University,2,http://www.wikidata.org/entity/Q1149089|http://www.wikidata.org/entity/Q49088,1875-1899,1906.0,1917.0,1906.0,1917.0,1875-1899
87725,http://www.wikidata.org/entity/Q5661761,http://www.wikidata.org/entity/Q6252093,Columbia Law School|Columbia University,2,http://www.wikidata.org/entity/Q1149089|http://www.wikidata.org/entity/Q49088,1875-1899,1906.0,1917.0,1905.0,1916.0,1875-1899
87727,http://www.wikidata.org/entity/Q5661761,http://www.wikidata.org/entity/Q7326307,Columbia Law School|Princeton University,2,http://www.wikidata.org/entity/Q1149089|http://www.wikidata.org/entity/Q21578,1875-1899,1906.0,1917.0,1906.0,1917.0,1875-1899
87732,http://www.wikidata.org/entity/Q5661806,http://www.wikidata.org/entity/Q5730085,Harvard Law School|Cornell University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49115,1875-1899,1904.0,1915.0,1906.0,1917.0,1875-1899
87763,http://www.wikidata.org/entity/Q5661946,http://www.wikidata.org/entity/Q6282834,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1875-1899,1900.0,1911.0,1902.0,1913.0,1875-1899
87794,http://www.wikidata.org/entity/Q5663955,http://www.wikidata.org/entity/Q709078,Dartmouth College|Boston University School of Law,2,http://www.wikidata.org/entity/Q49116|http://www.wikidata.org/entity/Q3064264,1875-1899,1907.0,1918.0,1907.0,1918.0,1875-1899
87864,http://www.wikidata.org/entity/Q5666764,http://www.wikidata.org/entity/Q6253868,Morgan State University|University of Maryland Francis King Carey School of Law,2,http://www.wikidata.org/entity/Q1054905|http://www.wikidata.org/entity/Q7895695,1900-1924,1939.0,1950.0,1941.0,1952.0,1900-1924
87889,http://www.wikidata.org/entity/Q5668994,http://www.wikidata.org/entity/Q6251568,University of Wisconsin–Madison|Marquette University Law School,2,http://www.wikidata.org/entity/Q838330|http://www.wikidata.org/entity/Q6772633,1925-1949,1956.0,1967.0,1956.0,1967.0,1925-1949
87965,http://www.wikidata.org/entity/Q5677527,http://www.wikidata.org/entity/Q8005689,Columbia University|Columbia Law School,2,http://www.wikidata.org/entity/Q49088|http://www.wikidata.org/entity/Q1149089,1850-1874,1889.0,1900.0,1888.0,1899.0,1850-1874
87966,http://www.wikidata.org/entity/Q5677527,http://www.wikidata.org/entity/Q817637,Columbia University|Columbia Law School,2,http://www.wikidata.org/entity/Q49088|http://www.wikidata.org/entity/Q1149089,1850-1874,1889.0,1900.0,1888.0,1899.0,1850-1874
88013,http://www.wikidata.org/entity/Q5687855,http://www.wikidata.org/entity/Q6790304,University of Glasgow School of Law|University of Glasgow,2,http://www.wikidata.org/entity/Q7895465|http://www.wikidata.org/entity/Q192775,1925-1949,1964.0,1975.0,1965.0,1976.0,1925-1949
88014,http://www.wikidata.org/entity/Q5687855,http://www.wikidata.org/entity/Q7352647,University of Glasgow School of Law|University of Glasgow,2,http://www.wikidata.org/entity/Q7895465|http://www.wikidata.org/entity/Q192775,1925-1949,1964.0,1975.0,1961.0,1972.0,1925-1949
88015,http://www.wikidata.org/entity/Q5687855,http://www.wikidata.org/entity/Q7356638,University of Glasgow School of Law|University of Glasgow,2,http://www.wikidata.org/entity/Q7895465|http://www.wikidata.org/entity/Q192775,1925-1949,1964.0,1975.0,1969.0,1980.0,1950-1974
88109,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q5735317,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1949.0,1960.0,1925-1949
88111,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6068970,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1939.0,1950.0,1900-1924
88112,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6099500,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1948.0,1959.0,1925-1949
88114,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6141063,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1942.0,1953.0,1900-1924
88116,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6218454,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1944.0,1955.0,1925-1949
88117,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6263083,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1942.0,1953.0,1900-1924
88118,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6282859,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1946.0,1957.0,1925-1949
88119,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6288014,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1940.0,1951.0,1900-1924
88120,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6504107,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1937.0,1948.0,1900-1924
88121,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6504334,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1939.0,1950.0,1900-1924
88122,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q6528973,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1938.0,1949.0,1900-1924
88124,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q7154113,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1947.0,1958.0,1925-1949
88126,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q7287197,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1947.0,1958.0,1925-1949
88128,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q7328308,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1948.0,1959.0,1925-1949
88132,http://www.wikidata.org/entity/Q5703348,http://www.wikidata.org/entity/Q7615714,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1943.0,1954.0,1945.0,1956.0,1925-1949
88173,http://www.wikidata.org/entity/Q5720727,http://www.wikidata.org/entity/Q6370023,Saint Louis University|Saint Louis University School of Law,2,http://www.wikidata.org/entity/Q734774|http://www.wikidata.org/entity/Q7401683,1950-1974,1970.0,1981.0,1974.0,1985.0,1950-1974
88249,http://www.wikidata.org/entity/Q5725255,http://www.wikidata.org/entity/Q5918954,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1850-1874,1889.0,1900.0,1885.0,1896.0,1850-1874
88250,http://www.wikidata.org/entity/Q5725255,http://www.wikidata.org/entity/Q6504618,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1850-1874,1889.0,1900.0,1891.0,1902.0,1850-1874
88260,http://www.wikidata.org/entity/Q5725255,http://www.wikidata.org/entity/Q8019827,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1850-1874,1889.0,1900.0,1887.0,1898.0,1850-1874
88261,http://www.wikidata.org/entity/Q5725255,http://www.wikidata.org/entity/Q881922,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1850-1874,1889.0,1900.0,1887.0,1898.0,1850-1874
88285,http://www.wikidata.org/entity/Q5726317,http://www.wikidata.org/entity/Q7793214,Paul M. Hebert Law Center|Louisiana State University,2,http://www.wikidata.org/entity/Q7152118|http://www.wikidata.org/entity/Q1521725,1925-1949,1959.0,1970.0,1964.0,1975.0,1925-1949
88300,http://www.wikidata.org/entity/Q5727060,http://www.wikidata.org/entity/Q6235642,Trinity College|Harrow School,2,http://www.wikidata.org/entity/Q332342|http://www.wikidata.org/entity/Q1247373,1825-1849,1858.0,1869.0,1864.0,1875.0,1825-1849
88499,http://www.wikidata.org/entity/Q5734867,http://www.wikidata.org/entity/Q7922220,University of Jamestown|University of Michigan Law School,2,http://www.wikidata.org/entity/Q6146207|http://www.wikidata.org/entity/Q911830,1925-1949,1946.0,1957.0,1941.0,1952.0,1900-1924
88526,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q5750032,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1954.0,1965.0,1925-1949
88527,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q6099500,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1948.0,1959.0,1925-1949
88529,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q6208647,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1955.0,1966.0,1925-1949
88530,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q6218454,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1944.0,1955.0,1925-1949
88531,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q6228680,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1952.0,1963.0,1925-1949
88532,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q6282859,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1946.0,1957.0,1925-1949
88534,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q7154113,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1947.0,1958.0,1925-1949
88535,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q7287197,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1947.0,1958.0,1925-1949
88537,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q7328308,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1948.0,1959.0,1925-1949
88540,http://www.wikidata.org/entity/Q5735317,http://www.wikidata.org/entity/Q7615714,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1949.0,1960.0,1945.0,1956.0,1925-1949
88557,http://www.wikidata.org/entity/Q5739878,http://www.wikidata.org/entity/Q7343782,Ohio State University|Moritz College of Law,2,http://www.wikidata.org/entity/Q309331|http://www.wikidata.org/entity/Q6912389,1925-1949,1945.0,1956.0,1940.0,1951.0,1900-1924
88558,http://www.wikidata.org/entity/Q5739878,http://www.wikidata.org/entity/Q7347840,Ohio State University|Moritz College of Law,2,http://www.wikidata.org/entity/Q309331|http://www.wikidata.org/entity/Q6912389,1925-1949,1945.0,1956.0,1945.0,1956.0,1925-1949
88559,http://www.wikidata.org/entity/Q5739878,http://www.wikidata.org/entity/Q7959080,Ohio State University|Moritz College of Law,2,http://www.wikidata.org/entity/Q309331|http://www.wikidata.org/entity/Q6912389,1925-1949,1945.0,1956.0,1949.0,1960.0,1925-1949
88589,http://www.wikidata.org/entity/Q5750032,http://www.wikidata.org/entity/Q5919410,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1954.0,1965.0,1958.0,1969.0,1925-1949
88590,http://www.wikidata.org/entity/Q5750032,http://www.wikidata.org/entity/Q6099500,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1954.0,1965.0,1948.0,1959.0,1925-1949
88592,http://www.wikidata.org/entity/Q5750032,http://www.wikidata.org/entity/Q6208647,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1954.0,1965.0,1955.0,1966.0,1925-1949
88593,http://www.wikidata.org/entity/Q5750032,http://www.wikidata.org/entity/Q6228680,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1954.0,1965.0,1952.0,1963.0,1925-1949
88594,http://www.wikidata.org/entity/Q5750032,http://www.wikidata.org/entity/Q7150084,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1954.0,1965.0,1957.0,1968.0,1925-1949
88597,http://www.wikidata.org/entity/Q5750032,http://www.wikidata.org/entity/Q7328308,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1925-1949,1954.0,1965.0,1948.0,1959.0,1925-1949
88649,http://www.wikidata.org/entity/Q5760919,http://www.wikidata.org/entity/Q7520026,Melbourne Law School|University of Melbourne,2,http://www.wikidata.org/entity/Q6811823|http://www.wikidata.org/entity/Q319078,1950-1974,1973.0,1984.0,1972.0,1983.0,1950-1974
88687,http://www.wikidata.org/entity/Q5763055,http://www.wikidata.org/entity/Q6260067,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1925-1949,1950.0,1961.0,1944.0,1955.0,1925-1949
88702,http://www.wikidata.org/entity/Q5763055,http://www.wikidata.org/entity/Q7192376,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1925-1949,1950.0,1961.0,1954.0,1965.0,1925-1949
88706,http://www.wikidata.org/entity/Q5763055,http://www.wikidata.org/entity/Q7346191,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1925-1949,1950.0,1961.0,1944.0,1955.0,1925-1949
88717,http://www.wikidata.org/entity/Q5763055,http://www.wikidata.org/entity/Q7807036,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1925-1949,1950.0,1961.0,1955.0,1966.0,1925-1949
88722,http://www.wikidata.org/entity/Q5763055,http://www.wikidata.org/entity/Q8012763,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1925-1949,1950.0,1961.0,1956.0,1967.0,1925-1949
88871,http://www.wikidata.org/entity/Q5816294,http://www.wikidata.org/entity/Q7599944,Yale University|Harvard Law School,2,http://www.wikidata.org/entity/Q49112|http://www.wikidata.org/entity/Q49122,1900-1924,1939.0,1950.0,1942.0,1953.0,1900-1924
88902,http://www.wikidata.org/entity/Q5822330,http://www.wikidata.org/entity/Q85993205,University of Helsinki|Helsinki Normal Lyceum,2,http://www.wikidata.org/entity/Q28695|http://www.wikidata.org/entity/Q3269135,1850-1874,1887.0,1898.0,1890.0,1901.0,1850-1874
88903,http://www.wikidata.org/entity/Q58224,http://www.wikidata.org/entity/Q6213533,New York Law School|Brooklyn College,2,http://www.wikidata.org/entity/Q3339059|http://www.wikidata.org/entity/Q371625,1925-1949,1961.0,1972.0,1964.0,1975.0,1925-1949
